X,Y,Z,Index,Val,Accuracy
99,62,4,12801,0.310000002,0.6352317858127005
11,51,4,1350,0.187199995,0.5354790239461057
4,80,4,469,0.059000000000000004,0.5519832526121815
64,89,4,8278,0.043200000999999995,0.5464939841905955
11,110,4,1409,0.280000001,0.6121022961519061
100,96,4,12965,0.0414,0.5629320095822412
19,61,4,2400,0.1017,0.5963000223793723
61,125,4,7924,0.078500003,0.6423475895670088
1,125,4,124,0.1197,0.5093305680867805
57,52,4,7331,0.051800001,0.4701475309504089
9,17,4,1056,0.286000013,0.5013166234990183
78,67,4,10076,0.115800001,0.454066293600073
39,55,4,4994,0.296999991,0.5430050753244315
4,33,4,422,0.273000002,0.6137919145692342
78,116,4,10125,0.105800003,0.5553964924815007
37,94,4,4773,0.318899989,0.5608027572167417
44,4,4,5593,0.035799999,0.6333191719357332
73,90,4,9449,0.065300003,0.543011815903418
95,116,4,12335,0.270999998,0.49038875279942484
6,52,4,701,0.282999992,0.5730467348646973
34,1,4,4290,0.277999997,0.5979233761480299
60,4,4,7673,0.082900003,0.5320497041916171
93,115,4,12074,0.275000006,0.6037417124048777
85,20,4,10939,0.154799998,0.5267459306070912
62,59,4,7988,0.101499997,0.511574672403097
31,7,4,3906,0.080799997,0.5322789743702253
64,44,4,8233,0.079300001,0.47931482692612026
23,19,4,2878,0.046799999,0.5860124006917136
70,74,4,9043,0.10530000199999999,0.5872413585493208
76,50,4,9799,0.044500001,0.5494427889582705
36,77,4,4626,0.27900001399999996,0.5255283066710406
66,37,4,8486,0.048,0.5606210760565006
19,34,4,2373,0.08550000199999999,0.53484461002525
39,7,4,4946,0.266000003,0.6469037620526135
16,63,4,2012,0.075800002,0.6077529920713126
15,33,4,1852,0.296999991,0.532820439021711
5,22,4,541,0.289999992,0.5622542830722206
23,129,4,2988,0.157299995,0.5492829127193417
19,15,4,2354,0.277999997,0.6042477918226861
5,32,4,551,0.275000006,0.5781391223266078
3,119,4,378,0.228,0.4621291059554122
78,9,4,10018,0.052099999,0.5551445747582497
36,125,4,4674,0.166299999,0.5268970236840123
32,20,4,4049,0.062600002,0.4700658185190832
84,40,4,10829,0.25,0.6151729289831216
19,59,4,2398,0.05550000099999999,0.6076670433002053
30,16,4,3785,0.097099997,0.5754212777538422
95,106,4,12325,0.162,0.461472575285569
65,53,4,8372,0.1708,0.5536555824948218
22,127,4,2856,0.211400002,0.5937023847468902
95,14,4,12233,0.09239999900000001,0.5901632642524978
38,37,4,4846,0.34700000299999995,0.5547695869656981
17,33,4,2112,0.050299998,0.5608247501187644
85,71,4,10990,0.221000001,0.5236272144916508
62,124,4,8053,0.066600002,0.5817784974454043
43,27,4,5486,0.307999998,0.48998909505089183
86,27,4,11076,0.133900002,0.6030406985179251
16,6,4,1955,0.025800001,0.4636022520301215
54,56,4,6945,0.1017,0.5752524564722513
33,104,4,4263,0.148100004,0.5746717561121074
26,40,4,3289,0.28499999600000003,0.49361419767287873
36,123,4,4672,0.082000002,0.5337566431285514
62,7,4,7936,0.044500001,0.6428107359888475
21,116,4,2715,0.216700003,0.5725327423844137
21,50,4,2649,0.084799998,0.46224661329385497
45,105,4,5824,0.275000006,0.45553555184139355
37,114,4,4793,0.099100001,0.5292889645638079
82,82,4,10611,0.17110000600000003,0.6063134970235964
97,91,4,12570,0.017100001,0.5383080744163355
32,123,4,4152,0.0691,0.4753348975714189
73,19,4,9378,0.035799999,0.5979595507062723
10,70,4,1239,0.058699999,0.5431559628656865
64,4,4,8193,0.049199997999999995,0.5620954173627475
16,52,4,2001,0.31400001,0.49084504140612883
83,92,4,10751,0.27000001100000004,0.581304890683516
70,27,4,8996,0.1043,0.588381634222273
79,62,4,10201,0.20749999600000002,0.463529279123426
1,74,4,73,0.30399999,0.49201270732963537
83,28,4,10687,0.042599998,0.4709658332481039
35,122,4,4541,0.078900002,0.4537716531869821
13,72,4,1631,0.076399997,0.45172054755532626
31,15,4,3914,0.22820000399999998,0.5066382538129466
58,15,4,7424,0.184799999,0.4577118493472042
65,32,4,8351,0.0307,0.47067518699637195
1,117,4,116,0.21600000600000002,0.5419765250830136
96,72,4,12421,0.310000002,0.6352540582746702
64,82,4,8271,0.0548,0.4761267811284622
73,93,4,9452,0.150199994,0.5410081995391623
69,129,4,8968,0.17820000600000002,0.5414907534290676
33,59,4,4218,0.168899998,0.4645618913917945
85,24,4,10943,0.10639999800000001,0.5898400208771456
94,48,4,12137,0.030999999,0.5619148407293386
15,3,4,1822,0.0176,0.5251250356758255
54,114,4,7003,0.10090000199999999,0.6103688447199312
41,125,4,5324,0.103100002,0.5855063320229711
76,37,4,9786,0.28099998800000003,0.557100472709218
39,90,4,5029,0.062399998,0.5660091980407818
83,117,4,10776,0.0876,0.5708615057915408
23,48,4,2907,0.143999994,0.6445192983218834
23,98,4,2957,0.082500003,0.4620605601131091
98,44,4,12653,0.061900000999999996,0.5475349037327841
41,104,4,5303,0.19869999600000002,0.5915846653337414
65,99,4,8418,0.1039,0.46266701807242094
72,77,4,9306,0.1567,0.600848428197386
94,24,4,12113,0.27900001399999996,0.5856270939591658
18,8,4,2217,0.049600001,0.46942667156610174
98,125,4,12734,0.284000009,0.5358425887739233
23,101,4,2960,0.117200002,0.4842750805951367
91,86,4,11785,0.035100002000000005,0.5600503536110996
61,55,4,7854,0.21619999399999998,0.51165903584846
75,96,4,9715,0.0678,0.6212187203523762
49,33,4,6272,0.0506,0.5793278147435377
67,89,4,8668,0.072400004,0.4796445182837506
82,11,4,10540,0.301999986,0.48180179742460705
81,98,4,10497,0.272000015,0.48085206053836876
21,52,4,2651,0.31400001,0.5969405344058478
6,50,4,699,0.28499999600000003,0.5587629921203845
80,78,4,10347,0.142199993,0.539646719760234
100,14,4,12883,0.048799999000000004,0.5883312892120189
7,43,4,822,0.287,0.4678968244643715
82,111,4,10640,0.064400002,0.5738425083332466
90,43,4,11612,0.28099998800000003,0.5591230838879516
69,123,4,8962,0.256900012,0.5519678350318515
6,3,4,652,0.039700001,0.5816391532647374
55,97,4,7116,0.314999998,0.5321124142036906
71,34,4,9133,0.268000007,0.6345199634275408
20,57,4,2526,0.069600001,0.45675418438006987
27,73,4,3452,0.034000002,0.6479209042806646
65,75,4,8394,0.052099999,0.4809617160973011
90,80,4,11649,0.280000001,0.5306746993524771
32,42,4,4071,0.29199999600000004,0.5042820183212746
75,38,4,9657,0.223000005,0.5414523660270514
23,12,4,2871,0.289999992,0.5032633104758051
18,117,4,2326,0.119199999,0.5801786798272496
67,78,4,8657,0.058800001,0.48161757775114095
34,46,4,4335,0.142800003,0.5867165588788408
22,130,4,2859,0.188600004,0.6432539962779122
38,39,4,4848,0.33799999999999997,0.6132758506043993
35,31,4,4450,0.038400002,0.4815026056939606
98,32,4,12641,0.272000015,0.5891571214754316
35,84,4,4503,0.112099998,0.5022748491392622
73,7,4,9366,0.11609999800000001,0.6121479473803035
21,72,4,2671,0.282999992,0.46005339338580664
59,77,4,7616,0.112099998,0.5510892707249119
27,63,4,3442,0.09229999800000001,0.4755565034854932
5,106,4,625,0.167400002,0.49219176110530694
21,119,4,2718,0.134800002,0.46277279373397
2,4,4,133,0.026799998999999998,0.6348978544260694
73,110,4,9469,0.28499999600000003,0.4602319210724269
1,60,4,59,0.280000001,0.5425786103524782
85,30,4,10949,0.15360000699999998,0.46542368911694265
29,129,4,3768,0.112099998,0.6318715834291848
51,78,4,6577,0.289999992,0.47844392836767824
47,68,4,6047,0.0889,0.5852488966854092
62,88,4,8017,0.034400001,0.63326861817706
92,19,4,11848,0.31400001,0.5789446059658654
68,13,4,8722,0.034899998,0.5273253391688797
41,60,4,5259,0.296999991,0.47456265621159316
90,33,4,11602,0.053800002,0.6043288306250515
58,77,4,7486,0.045000002000000004,0.6033058951709578
92,77,4,11906,0.28099998800000003,0.5722726393023736
94,119,4,12208,0.282999992,0.5346164598161633
39,76,4,5015,0.296000004,0.4545299832422941
56,63,4,7212,0.077500001,0.46297777647608296
56,102,4,7251,0.298000008,0.594490545897822
60,27,4,7696,0.28099998800000003,0.5039922273862993
67,81,4,8660,0.0713,0.53762212929335
59,29,4,7568,0.287800014,0.5140775165030138
61,80,4,7879,0.130199999,0.5778093431689086
62,27,4,7956,0.282000005,0.643885041416675
79,22,4,10161,0.054099999,0.6495983807712347
18,6,4,2215,0.0396,0.5133473748130633
54,32,4,6921,0.0469,0.47224104192519906
15,120,4,1939,0.12890000599999998,0.6067275403352796
91,34,4,11733,0.16650000199999998,0.5757339453611487
73,116,4,9475,0.27700001,0.5558780271126765
78,51,4,10060,0.20900000600000002,0.6014455939830378
70,91,4,9060,0.12839999800000002,0.4960820756925532
67,19,4,8598,0.0515,0.6260611873553541
48,86,4,6195,0.296999991,0.5063643046873859
86,10,4,11059,0.31099999,0.513347225834184
58,122,4,7531,0.103299998,0.6404651639319694
99,32,4,12771,0.282999992,0.6205833911872267
2,57,4,186,0.287,0.5898862511198761
38,88,4,4897,0.049400002,0.560885571304982
82,47,4,10576,0.282000005,0.5010267031334228
31,124,4,4023,0.119999997,0.5156313845761522
36,90,4,4639,0.308999985,0.6061162770337409
1,54,4,53,0.052000001,0.5757749300789565
46,49,4,5898,0.316000015,0.6224805001249551
70,4,4,8973,0.06419999900000001,0.6319467079671466
80,71,4,10340,0.263999999,0.5868423839740733
49,75,4,6314,0.043900002,0.6316605793873133
21,38,4,2637,0.294999987,0.5002059372028731
93,39,4,11998,0.26699999,0.6128345760331709
95,94,4,12313,0.0218,0.49823300849244406
74,6,4,9495,0.111400001,0.5163971267439099
40,17,4,5086,0.27900001399999996,0.5699208572759585
56,82,4,7231,0.068400003,0.48455428918443266
68,35,4,8744,0.076499999,0.45136419326317007
98,11,4,12620,0.064900003,0.6448860324751102
78,46,4,10055,0.26699999,0.5186059089371238
87,15,4,11194,0.330000013,0.5796320603205767
18,83,4,2292,0.061799999,0.5560393424907857
44,86,4,5675,0.266000003,0.5900741894588631
36,120,4,4669,0.0559,0.45383777051959495
18,75,4,2284,0.054000001,0.5392177908463714
58,44,4,7453,0.049800000999999997,0.4507299547510571
44,14,4,5603,0.27900001399999996,0.5302552785108223
34,118,4,4407,0.0372,0.6373385788787821
8,26,4,935,0.26899999399999996,0.450310316134543
57,47,4,7326,0.033399999,0.46505983469228074
43,101,4,5560,0.273999989,0.49734671105908695
17,58,4,2137,0.303000003,0.49596845543841783
23,53,4,2912,0.307999998,0.643986768361316
57,32,4,7311,0.063699998,0.628998134783401
32,125,4,4154,0.121600002,0.4683392200433822
38,65,4,4874,0.296999991,0.4638818185993906
2,98,4,227,0.072499998,0.5507272108373605
45,57,4,5776,0.296000004,0.5868494596782984
76,44,4,9793,0.254999995,0.6414316356297431
82,113,4,10642,0.064999998,0.48501889066228226
91,36,4,11735,0.14599999800000002,0.5420217727494093
5,37,4,556,0.27700001,0.45324176987323056
33,27,4,4186,0.09350000300000001,0.5684583104054906
90,95,4,11664,0.0186,0.5066571434384202
2,119,4,248,0.242699996,0.5699683527836314
2,58,4,187,0.27700001,0.5784443021118069
91,5,4,11704,0.176200002,0.5709251811564025
19,105,4,2444,0.073600002,0.5628710449083961
66,70,4,8519,0.105400003,0.6307803030842339
83,56,4,10715,0.202999994,0.47631569507681626
22,27,4,2756,0.0286,0.4814234652423672
39,21,4,4960,0.277999997,0.5604398566480951
73,96,4,9455,0.0678,0.5958912251362003
74,3,4,9492,0.191,0.6064959671777057
84,126,4,10915,0.09839999699999999,0.5791657300237025
47,35,4,6014,0.04630000099999999,0.6404542784069223
15,34,4,1853,0.300000012,0.5840313007425947
6,32,4,681,0.273000002,0.6499147606321483
63,81,4,8140,0.046100002,0.6362665920924785
64,124,4,8313,0.286000013,0.5038688310137784
78,123,4,10132,0.108599998,0.6451409636825374
90,129,4,11698,0.060800001,0.5111303353464279
9,116,4,1155,0.298999995,0.46000342157171703
91,83,4,11782,0.0265,0.5862781251761927
73,106,4,9465,0.275999993,0.5519999628966344
32,96,4,4125,0.052000001,0.5783140559363205
92,67,4,11896,0.0999,0.46344399992960916
78,114,4,10123,0.066600002,0.5175901816153774
56,66,4,7215,0.047600000999999996,0.6120044396752916
22,13,4,2742,0.298999995,0.49778862206547314
62,68,4,7997,0.149499997,0.6340105078004231
53,69,4,6828,0.042100001,0.4872172192386058
69,7,4,8846,0.0854,0.5703802952285628
16,40,4,1989,0.331999987,0.5129870433931375
70,54,4,9023,0.048099998,0.5645034381316899
31,111,4,4010,0.064400002,0.5981954515257136
89,85,4,11524,0.028000001,0.6185617813878252
88,14,4,11323,0.324999988,0.6196303603350876
10,20,4,1189,0.300000012,0.5981919325872068
37,96,4,4775,0.319999993,0.6253986389839988
83,24,4,10683,0.064800002,0.6278504896735856
67,70,4,8649,0.084299996,0.5937085075635826
48,16,4,6125,0.0348,0.4909724214450607
1,73,4,72,0.30099999899999996,0.5398404313229459
41,38,4,5237,0.323000014,0.5335620227729982
78,35,4,10044,0.282000005,0.6190497910762713
50,104,4,6473,0.0572,0.5977687214545374
14,3,4,1692,0.0218,0.6021798784909935
85,81,4,11000,0.042599998,0.6488480097951461
18,66,4,2275,0.080799997,0.6382635540427319
24,67,4,3056,0.087700002,0.5362996262458579
83,68,4,10727,0.257999986,0.5946466733978062
65,38,4,8357,0.078900002,0.5904536585235932
57,89,4,7368,0.0491,0.6369934351878339
28,127,4,3636,0.079300001,0.5828659442511936
49,44,4,6283,0.143999994,0.5124235919170175
37,59,4,4738,0.11770000300000001,0.6033897541394367
94,116,4,12205,0.287999988,0.5533891158288261
51,3,4,6502,0.277999997,0.5413004687383282
91,123,4,11822,0.100299999,0.5123472422860778
73,92,4,9451,0.049899999,0.4560512234858384
84,5,4,10794,0.298999995,0.5309786422990156
38,6,4,4815,0.256000012,0.5472936494985817
70,43,4,9012,0.08560000400000001,0.5050950963078552
52,54,4,6683,0.0623,0.6424085690390339
30,27,4,3796,0.071599998,0.49039034158266276
19,126,4,2465,0.09799999699999999,0.6124067130628781
29,13,4,3652,0.143999994,0.5692844547683019
85,66,4,10985,0.26699999,0.46771673490293936
62,79,4,8008,0.04630000099999999,0.5691216224456158
22,67,4,2796,0.05840000099999999,0.46820561461783905
99,89,4,12828,0.0206,0.527164615263703
36,60,4,4609,0.135499999,0.5267198283613715
21,45,4,2644,0.080899999,0.49893599457232785
43,4,4,5463,0.049800000999999997,0.5621228723268765
53,42,4,6801,0.043400000999999994,0.6258252704410764
39,34,4,4973,0.334100008,0.6489352860608357
52,8,4,6637,0.170599997,0.5965071041274171
68,61,4,8770,0.138799995,0.6476626685013134
68,16,4,8725,0.0854,0.5988963994840992
55,51,4,7070,0.032099999,0.45550035910005016
74,82,4,9571,0.183500007,0.5934420937036953
97,15,4,12494,0.076399997,0.5060175573397081
40,85,4,5154,0.0814,0.5702741215669616
66,114,4,8563,0.0517,0.6196076475225115
62,122,4,8051,0.037700001000000004,0.5984981901448616
17,80,4,2159,0.07150000299999999,0.5507184770120224
67,35,4,8614,0.10189999599999999,0.6269906410291676
73,89,4,9448,0.039900001000000004,0.5231747513524156
84,71,4,10860,0.25999999,0.5469402896085362
20,26,4,2495,0.060600000999999994,0.6082333376310232
52,78,4,6707,0.289999992,0.6174449527982722
18,130,4,2339,0.104699999,0.46700158711115053
97,1,4,12480,0.103100002,0.5527682760008186
81,128,4,10527,0.088100001,0.5108450963623534
15,98,4,1917,0.058800001,0.5908696606734102
44,57,4,5646,0.29199999600000004,0.4881433877502008
20,70,4,2539,0.055799997999999996,0.6308041164581998
59,15,4,7554,0.130799994,0.6380162292735232
33,38,4,4197,0.188099995,0.564517533979357
67,7,4,8586,0.047899999000000006,0.47032323375776625
37,112,4,4791,0.105400003,0.5808128312674995
35,65,4,4484,0.28099998800000003,0.6159502462973288
28,58,4,3567,0.18709999300000002,0.5026440461378086
62,9,4,7938,0.054200001,0.6135572836031375
47,16,4,5995,0.0232,0.5960876271277035
24,68,4,3057,0.09539999800000001,0.6101247884906041
21,5,4,2604,0.0623,0.5285036577769876
82,106,4,10635,0.07530000099999999,0.5137925521198818
48,28,4,6137,0.0352,0.6370511962840733
58,25,4,7434,0.289999992,0.46360088376326924
51,67,4,6566,0.077100001,0.624544146100278
71,90,4,9189,0.1171,0.602716649842714
76,35,4,9784,0.270999998,0.5397963093716538
47,104,4,6083,0.31400001,0.6462571449051204
8,122,4,1031,0.324999988,0.45342726848271786
90,14,4,11583,0.331,0.6329490434831558
48,67,4,6176,0.14710000199999998,0.5918991815579772
62,40,4,7969,0.041900001,0.515698774698947
65,4,4,8323,0.0623,0.6230153975832563
11,129,4,1428,0.053599997999999996,0.6121464176898819
55,119,4,7138,0.0722,0.5451175773058101
43,37,4,5496,0.133000001,0.5367146414069802
45,125,4,5844,0.091300003,0.48211091142146745
43,79,4,5538,0.294,0.6343753294142706
92,3,4,11832,0.072800003,0.6105706049764239
83,130,4,10789,0.067000002,0.6181879710735636
39,47,4,4986,0.300000012,0.4506218843626644
94,111,4,12200,0.268000007,0.5586208450510616
41,69,4,5268,0.307000011,0.5622075333140258
21,118,4,2717,0.135199994,0.5347662114755335
34,13,4,4302,0.130199999,0.5900979475928272
26,86,4,3335,0.183699995,0.557640425958882
78,54,4,10063,0.044399999,0.6277756937622719
10,84,4,1253,0.034200002,0.5590842728682394
2,21,4,150,0.10180000199999999,0.5995531800741829
15,20,4,1839,0.287999988,0.5772761615387947
84,29,4,10818,0.18289999699999998,0.58382189803788
57,94,4,7373,0.017999999,0.47148257340065414
12,104,4,1533,0.303000003,0.5863743247343132
6,5,4,654,0.091600001,0.46184518751830833
24,83,4,3072,0.289999992,0.6315774839347095
77,123,4,10002,0.09560000199999999,0.492302559083619
30,10,4,3779,0.086999997,0.52481226482756
71,96,4,9195,0.0678,0.46774713535493484
82,125,4,10654,0.101499997,0.5029736647893799
53,25,4,6784,0.32100001,0.5731272150152944
98,101,4,12710,0.038600001,0.6321725590092387
36,129,4,4678,0.163299993,0.5727739766235602
9,60,4,1099,0.07,0.4792331615428835
33,71,4,4230,0.074299999,0.620125379236214
19,57,4,2396,0.042800002000000004,0.46198863503002746
63,14,4,8073,0.064099997,0.6007945742418165
17,2,4,2081,0.017999999,0.47873790308499864
40,22,4,5091,0.29199999600000004,0.5651263469455317
55,106,4,7125,0.065200001,0.47586606206903254
74,34,4,9523,0.270999998,0.5925944874206941
14,50,4,1739,0.186299995,0.4884986183943084
62,52,4,7981,0.182600006,0.6362431869646187
40,32,4,5101,0.328000009,0.5161284560725525
85,94,4,11013,0.13770000599999999,0.5613228343238779
14,40,4,1729,0.296000004,0.6300774028788764
64,41,4,8230,0.053199999000000005,0.46184759502213135
81,53,4,10452,0.270999998,0.5015526190787951
7,92,4,871,0.296999991,0.45435700954670755
32,1,4,4030,0.287999988,0.4939068528947792
72,122,4,9351,0.081799999,0.47000336660291253
98,116,4,12725,0.280000001,0.4730258858598325
28,124,4,3633,0.067500003,0.4985344547524119
56,121,4,7270,0.103500001,0.500405795462786
49,11,4,6250,0.093199998,0.6002837503208495
19,109,4,2448,0.071400002,0.5008008957389409
52,35,4,6664,0.0308,0.6381174480989896
42,3,4,5332,0.064499997,0.45432213770463487
100,76,4,12945,0.0339,0.4969464005003978
57,14,4,7293,0.10779999900000001,0.5334192493123038
58,2,4,7411,0.06610000099999999,0.46149403330410543
47,47,4,6026,0.308999985,0.511001762709199
100,15,4,12884,0.036899998999999996,0.5030933512143442
31,71,4,3970,0.051899999,0.5373560355498648
1,100,4,99,0.29199999600000004,0.5616428502320153
35,4,4,4423,0.232999995,0.4751451673445676
43,26,4,5485,0.32400000100000004,0.47984645138240395
77,27,4,9906,0.07,0.5588453089488853
9,115,4,1154,0.294,0.5478789693723268
93,71,4,12030,0.1206,0.6216034742817096
50,101,4,6470,0.06419999900000001,0.588730756518117
28,54,4,3563,0.19110000100000002,0.49327194913184663
91,22,4,11721,0.31099999,0.5974929462159551
43,31,4,5490,0.319000006,0.5899943071241607
86,70,4,11119,0.239999995,0.5060657511652573
37,24,4,4703,0.067599997,0.4593070526341
85,77,4,10996,0.059700000999999996,0.6236572331784648
22,53,4,2782,0.307999998,0.5063666798995489
21,90,4,2689,0.0713,0.5156403380568302
25,21,4,3140,0.052499998,0.5205111297135327
64,58,4,8247,0.068800002,0.6486395149338976
5,108,4,627,0.138899997,0.6421754618498015
57,129,4,7408,0.042100001,0.4757425256115652
4,17,4,406,0.26899999399999996,0.5574330220968865
63,4,4,8063,0.052099999,0.637506076742048
82,23,4,10552,0.0506,0.5840586649236591
50,118,4,6487,0.068499997,0.530142034189341
19,85,4,2424,0.160999998,0.56814941539868
55,20,4,7039,0.049800000999999997,0.49979103889963866
43,89,4,5548,0.055799997999999996,0.5864291697733468
92,31,4,11860,0.289999992,0.5664313755438172
69,89,4,8928,0.156000003,0.4646760877064212
19,82,4,2421,0.1285,0.5929575343390397
18,114,4,2323,0.2042,0.5613306494063605
25,66,4,3185,0.1087,0.5882287217312503
37,113,4,4792,0.115400001,0.6127814095631505
21,107,4,2706,0.084799998,0.48841395854776853
31,24,4,3923,0.067599997,0.56286365395529
11,62,4,1361,0.316000015,0.6375187379196847
68,89,4,8798,0.116400003,0.4734643855900021
44,117,4,5706,0.11770000300000001,0.5788001840765278
21,121,4,2720,0.058899999,0.6099505761923847
95,110,4,12329,0.289999992,0.5066930812577937
78,55,4,10064,0.0561,0.5817846131714733
47,14,4,5993,0.075199999,0.6242141854293778
65,87,4,8406,0.0515,0.5163196501010214
87,100,4,11279,0.294999987,0.49513573387513304
85,19,4,10938,0.042800002000000004,0.47043707206560736
79,91,4,10230,0.268000007,0.59859187222747
23,18,4,2877,0.05550000099999999,0.5104761652806928
74,89,4,9578,0.052999999000000006,0.5171404456065779
45,13,4,5732,0.29199999600000004,0.5321519238300446
32,14,4,4043,0.168400005,0.5703318337608563
87,52,4,11231,0.179100007,0.5273864525363423
89,69,4,11508,0.16820000100000002,0.6429098872788075
53,124,4,6883,0.037500001,0.640696755515912
2,84,4,213,0.303000003,0.502914739016503
82,22,4,10551,0.054099999,0.4962675670723217
30,36,4,3805,0.09099999800000001,0.4580700891422505
35,95,4,4514,0.050099999000000006,0.6355445170787952
72,31,4,9260,0.25900000300000003,0.6124937919843892
95,6,4,12225,0.082199998,0.5100308140349085
28,106,4,3615,0.041999999,0.486395904216979
23,121,4,2980,0.070699997,0.629539407586162
47,72,4,6051,0.102200001,0.5533490603720749
40,52,4,5121,0.29199999600000004,0.4904922256100387
36,57,4,4606,0.167500004,0.5666837169517975
54,79,4,6968,0.07620000099999999,0.4956643076948457
91,1,4,11700,0.10989999800000001,0.45799961752232077
72,52,4,9281,0.077799998,0.641607030755037
24,128,4,3117,0.134000003,0.4904413023396416
34,36,4,4325,0.11890000099999999,0.6002262279787782
71,75,4,9174,0.082400002,0.6342879387872314
90,90,4,11659,0.062600002,0.48363681194533403
48,62,4,6171,0.046500001,0.5123186205102768
40,15,4,5084,0.275999993,0.4505913228797869
56,1,4,7150,0.28099998800000003,0.6378481131473042
73,5,4,9364,0.21809999600000002,0.6449175027209918
12,10,4,1439,0.073299997,0.4691673403224267
11,15,4,1314,0.296999991,0.6163340071727434
66,4,4,8453,0.072499998,0.4713845989790706
58,65,4,7474,0.05090000099999999,0.4997838948519537
36,50,4,4599,0.160999998,0.5840599136140001
8,114,4,1023,0.101400003,0.4618360565449777
64,86,4,8275,0.0392,0.4949162563337361
91,94,4,11793,0.0121,0.6026880413620461
16,12,4,1961,0.078400001,0.5740104860961293
77,57,4,9936,0.081600003,0.5996285344800504
25,16,4,3135,0.11680000300000001,0.572686014966194
91,74,4,11773,0.26899999399999996,0.5849183694975606
23,41,4,2900,0.275999993,0.4715860055711596
68,46,4,8755,0.139599994,0.501662833816326
91,117,4,11816,0.147,0.5110429722115108
