X,Y,Z,Index,Val,Accuracy
19,9,16,2348,0.141100004,0.47974627724720575
96,99,16,12448,0.055300000999999994,0.32668103271510995
74,37,16,9526,0.312999994,0.38487900760440896
64,105,16,8294,0.027899998999999998,0.32235932321247657
99,38,16,12777,0.0218,0.38588034663731496
29,3,16,3642,0.031800002,0.4636244939928059
92,3,16,11832,0.0218,0.5087709121254613
14,36,16,1725,0.083999999,0.30532150652180046
77,94,16,9973,0.298000008,0.43317510723535996
21,65,16,2664,0.031500001,0.4044821909369084
3,1,16,260,0.091499999,0.31950719210577366
15,86,16,1905,0.305000007,0.3805144876513844
43,25,16,5484,0.319999993,0.5232831872753783
4,93,16,482,0.037799999,0.48491033110516085
64,12,16,8201,0.034600001,0.34547087508240304
27,26,16,3405,0.323000014,0.5251537064034562
89,61,16,11500,0.108400002,0.27898563399904497
11,4,16,1303,0.252000004,0.4024099700884526
92,111,16,11940,0.287,0.3488379798873974
21,122,16,2721,0.10890000300000001,0.4297396312214723
13,69,16,1628,0.042199999,0.5319260053299373
4,29,16,418,0.040399998,0.4593685147017121
55,105,16,7124,0.27900001399999996,0.49052961198159595
50,124,16,6493,0.088500001,0.5226188208286302
49,64,16,6303,0.275000006,0.38958744200234957
59,15,16,7554,0.067900002,0.48198558147776893
29,17,16,3656,0.0218,0.2982823409330847
40,2,16,5071,0.08470000300000001,0.25885094643924994
51,127,16,6626,0.131799996,0.4846164578963216
45,130,16,5849,0.0469,0.2713280410081499
61,119,16,7918,0.289000005,0.2893476506169795
42,36,16,5365,0.067199998,0.3453385629319515
53,77,16,6836,0.059799999000000006,0.38601098014221
79,68,16,10207,0.326999992,0.3114537384025824
66,30,16,8479,0.037099997999999995,0.45193415251015373
55,75,16,7094,0.083999999,0.2940330855980008
5,12,16,531,0.071599998,0.45526647940499565
85,82,16,11001,0.034600001,0.39099231170890814
6,26,16,675,0.0254,0.4170857337576953
56,84,16,7233,0.038800001,0.534667781491325
1,30,16,29,0.041200001,0.31151100227185574
48,129,16,6238,0.058899999,0.38016262618486835
28,52,16,3561,0.268000007,0.41321669293899166
63,64,16,8123,0.042800002000000004,0.42592828637789665
62,37,16,7966,0.0539,0.28141498438226525
81,114,16,10513,0.110299997,0.542313831336759
56,74,16,7223,0.1866,0.43409647553008357
90,50,16,11619,0.0601,0.3830624088525672
61,13,16,7812,0.0506,0.32143746662645134
14,86,16,1775,0.317000002,0.5280470760879232
84,24,16,10813,0.098700002,0.41464569663883777
44,1,16,5590,0.122500002,0.31065295157767964
18,26,16,2235,0.10279999699999999,0.3454291585209278
51,72,16,6571,0.20710000399999998,0.4675728004837787
30,117,16,3886,0.0396,0.5346917294043123
96,26,16,12375,0.075499997,0.5094156364393589
5,1,16,520,0.17000000199999998,0.3874664756085597
78,53,16,10062,0.305000007,0.32861597843698453
17,84,16,2163,0.308999985,0.515528130930673
23,76,16,2935,0.0704,0.5317504835195007
91,20,16,11719,0.0605,0.2657687530955496
45,129,16,5848,0.0594,0.43967786651578966
43,84,16,5543,0.10189999599999999,0.5114564686537915
34,40,16,4329,0.076399997,0.5155979806104903
36,92,16,4641,0.300000012,0.31744467619322636
58,22,16,7431,0.275000006,0.305652347236361
7,80,16,859,0.314999998,0.49410457526993057
80,18,16,10287,0.206300005,0.4503911441397861
82,90,16,10619,0.052000001,0.29231258372336466
33,53,16,4212,0.300000012,0.4724902292971737
87,15,16,11194,0.046399999000000004,0.49617233440802044
1,108,16,107,0.060400002,0.5324667898728337
95,71,16,12290,0.307999998,0.35067337984537905
75,5,16,9624,0.090899996,0.2636741910795531
35,97,16,4516,0.09000000400000001,0.46998783739352257
53,116,16,6875,0.291000009,0.40025607714126105
3,53,16,312,0.070600003,0.4232502973978699
24,68,16,3057,0.041000001,0.34362843285061545
38,22,16,4831,0.1127,0.5119566992110488
62,63,16,7992,0.042599998,0.4157060219620664
9,25,16,1064,0.043299999000000006,0.5227084038211096
66,60,16,8509,0.037599999,0.372558759980053
31,15,16,3914,0.0276,0.5098324472222711
74,72,16,9561,0.029100001,0.5383953327676854
25,89,16,3208,0.307000011,0.5391749793112024
70,114,16,9083,0.088100001,0.2670256414960006
83,23,16,10682,0.0955,0.29845373048442225
16,40,16,1989,0.0722,0.4610956528310185
85,95,16,11014,0.061900000999999996,0.35804540284068653
74,4,16,9493,0.098499998,0.34270639345635334
37,118,16,4797,0.075999998,0.26868393119125306
88,68,16,11377,0.300000012,0.4036501522459684
32,61,16,4090,0.201100007,0.3912381043305935
28,1,16,3510,0.0605,0.3472348943130078
69,71,16,8910,0.307999998,0.46959733362202927
30,56,16,3825,0.28099998800000003,0.48558022515420146
19,64,16,2403,0.077799998,0.25622443529579403
88,58,16,11367,0.289999992,0.2924023201432867
80,103,16,10372,0.09120000199999999,0.4912507199646925
62,68,16,7997,0.305999994,0.3766463878082328
84,39,16,10828,0.057999998,0.5215816177495958
1,51,16,50,0.053800002,0.5386339969048242
52,116,16,6745,0.30099999899999996,0.3186521621613968
79,53,16,10192,0.310000002,0.4888828593223671
58,58,16,7467,0.032600001,0.2889610606244164
70,72,16,9041,0.298999995,0.2855730124607796
34,23,16,4312,0.115999997,0.419465735836268
51,65,16,6564,0.282999992,0.48952776254493013
84,118,16,10907,0.10090000199999999,0.4360752216636151
34,11,16,4300,0.0209,0.3439172273056158
90,122,16,11691,0.05840000099999999,0.386088946065393
14,64,16,1753,0.0506,0.42420035817493773
20,2,16,2471,0.12690000199999998,0.3889761226134941
32,24,16,4053,0.27900001399999996,0.3105092704265973
29,75,16,3714,0.023399998999999998,0.42831231578539497
52,87,16,6716,0.127599999,0.4861140965050187
65,123,16,8442,0.298000008,0.45415438472773306
12,103,16,1532,0.043499999000000004,0.4398917568133517
85,121,16,11040,0.082000002,0.5199578128178322
3,20,16,279,0.08389999699999999,0.3481855044397353
24,112,16,3101,0.112599999,0.31904396131939433
61,37,16,7836,0.112899996,0.4060357723592773
30,42,16,3811,0.035300002000000004,0.3646604161972865
94,57,16,12146,0.065200001,0.34046627765033666
17,66,16,2145,0.062700003,0.5288357726514314
29,5,16,3644,0.060199998,0.39178957010629656
72,22,16,9251,0.056899998,0.30525890944313483
13,9,16,1568,0.26699999,0.2863298893533949
35,20,16,4439,0.0614,0.27311319394319417
51,93,16,6592,0.282999992,0.5426847395839469
74,1,16,9490,0.025699998999999998,0.5038193258809858
63,45,16,8104,0.177200004,0.4528850484106144
30,87,16,3856,0.291000009,0.34391352873421704
86,119,16,11168,0.103399999,0.46752561380132607
44,38,16,5627,0.082400002,0.48011736220928064
36,126,16,4675,0.092200004,0.3917716291146667
21,37,16,2636,0.062799998,0.48333534005198897
60,11,16,7680,0.036600001,0.35927344003442174
61,90,16,7889,0.296999991,0.3504598389284757
39,18,16,4957,0.059099998,0.48241685152292213
49,50,16,6289,0.075000003,0.3515050875711729
30,33,16,3802,0.059000000000000004,0.3078939982180443
18,95,16,2304,0.068099998,0.2569670129724398
79,43,16,10182,0.308999985,0.5132748426530096
16,23,16,1972,0.075999998,0.4297302727048762
72,16,16,9245,0.033500001,0.5007579520996277
53,2,16,6761,0.0471,0.5294594364254451
85,106,16,11025,0.308999985,0.5497717398671227
59,130,16,7669,0.303000003,0.46001099814453833
63,105,16,8164,0.038699999,0.25837980924846604
58,21,16,7430,0.26899999399999996,0.414749115147427
91,94,16,11793,0.191200003,0.5461598729439654
18,25,16,2234,0.10249999900000001,0.49124234301336117
35,108,16,4527,0.0363,0.28353340133540594
23,114,16,2973,0.059599999,0.3796239702683175
99,81,16,12820,0.316000015,0.4544592774095904
9,60,16,1099,0.294,0.3035134629531215
63,59,16,8118,0.04410000099999999,0.4678067348947347
70,115,16,9084,0.064900003,0.3837733655428378
26,47,16,3296,0.060899999,0.304991850635233
39,63,16,5002,0.31099999,0.2753871058433512
64,89,16,8278,0.30399999,0.5464049360688246
68,114,16,8823,0.077799998,0.49313185303855633
12,32,16,1461,0.068099998,0.29173147337011224
93,2,16,11961,0.0372,0.42864708660049755
49,105,16,6344,0.277999997,0.4596148039626943
36,64,16,4613,0.096799999,0.3432497234008969
95,35,16,12254,0.037500001,0.30430847828222174
30,123,16,3892,0.084399998,0.44278947053737094
77,83,16,9962,0.0394,0.27415143896488103
45,94,16,5813,0.31400001,0.4825099150930743
66,83,16,8532,0.042100001,0.5356489722826023
20,35,16,2504,0.16820000100000002,0.49157528900207537
88,79,16,11388,0.301999986,0.4279408700081485
44,90,16,5679,0.30399999,0.5070725971956693
56,35,16,7184,0.054299999,0.5035165643820476
14,97,16,1786,0.075800002,0.4639259932291685
31,117,16,4016,0.0296,0.5129102140200315
59,37,16,7576,0.059099998,0.5362010121564118
41,124,16,5323,0.027799999,0.49604378324136034
84,76,16,10865,0.064900003,0.45289579004574587
18,84,16,2293,0.303000003,0.4259547611825869
62,109,16,8038,0.057100002000000004,0.4760155053417786
20,96,16,2565,0.05550000099999999,0.46118987429128555
51,113,16,6612,0.305000007,0.41155833004319947
76,60,16,9809,0.031399999,0.3552972710017589
90,58,16,11627,0.103500001,0.34537422310745514
87,121,16,11300,0.11680000300000001,0.2731836875875062
30,20,16,3789,0.028899999,0.31464396573997205
99,44,16,12783,0.035500001,0.5122748524745829
35,86,16,4505,0.296999991,0.500571428567262
56,71,16,7220,0.252000004,0.31430540157031717
39,79,16,5018,0.09099999800000001,0.41587456984556637
79,27,16,10166,0.0287,0.4684152170364022
70,79,16,9048,0.052099999,0.2802670634319414
97,97,16,12576,0.289000005,0.30518433607096673
54,38,16,6927,0.110299997,0.5493832970584573
20,103,16,2572,0.20749999600000002,0.3752484163208706
69,107,16,8946,0.068700001,0.4658885391016679
49,63,16,6302,0.277999997,0.30772403207733684
27,45,16,3424,0.032200001,0.2814933171667112
13,112,16,1671,0.0561,0.4401496078889646
80,80,16,10349,0.068000004,0.4672696132926058
60,121,16,7790,0.303000003,0.5055524630007608
90,104,16,11673,0.28499999600000003,0.47398442755795284
7,17,16,796,0.17100000399999998,0.3138718866360888
66,58,16,8507,0.037700001000000004,0.45413947804922905
69,59,16,8898,0.054200001,0.2634840801050277
86,67,16,11116,0.291000009,0.5462811523572149
51,97,16,6596,0.291000009,0.5161128751394785
81,85,16,10484,0.0328,0.41774094717577315
54,94,16,6983,0.10480000099999999,0.3318501545024701
40,42,16,5111,0.0493,0.4466199855089483
53,59,16,6818,0.057799999000000005,0.3939474414089607
21,114,16,2713,0.091300003,0.45736214222102345
79,65,16,10204,0.316000015,0.5249291831080967
52,129,16,6758,0.087099999,0.419878849493225
33,82,16,4241,0.294999987,0.2743673924092923
45,4,16,5723,0.07010000200000001,0.3897914864622677
95,57,16,12276,0.033300001,0.49165978671701566
24,102,16,3091,0.136800006,0.5273780591086827
39,39,16,4978,0.08910000300000001,0.5052584540917335
56,8,16,7157,0.0528,0.37445717788760446
74,2,16,9491,0.045299999,0.38103568042422137
63,60,16,8119,0.034899998,0.400100087649062
19,11,16,2350,0.26699999,0.420685751034926
13,42,16,1601,0.088500001,0.36564218957333483
58,124,16,7533,0.312999994,0.28044286890197345
59,51,16,7590,0.057700000999999994,0.2692038863526019
88,39,16,11348,0.106299996,0.4870094886056191
44,100,16,5689,0.316000015,0.4373266547424328
36,23,16,4572,0.077299997,0.41761521686815606
93,64,16,12023,0.041000001,0.34782310103287656
81,3,16,10402,0.0528,0.418727753616572
89,6,16,11445,0.035599999,0.34579570172764734
11,25,16,1324,0.11360000099999999,0.3247660417838961
92,54,16,11883,0.085299999,0.3105550024594502
14,84,16,1773,0.328999996,0.3794206067343376
64,110,16,8299,0.09560000199999999,0.2566575496088141
88,17,16,11326,0.043699998,0.37366503387974653
19,108,16,2447,0.032499999,0.5423523276620252
81,17,16,10416,0.18150000300000002,0.2685702493120827
38,38,16,4847,0.093199998,0.29555750118748614
44,121,16,5710,0.0744,0.3370588757411521
84,1,16,10790,0.0414,0.4969319042140282
75,33,16,9652,0.316000015,0.38005851213801484
54,44,16,6933,0.09799999699999999,0.28629414564796557
29,71,16,3710,0.044500001,0.2675191284077022
30,45,16,3814,0.028999999,0.5212734741062179
60,51,16,7720,0.064400002,0.45778795883863677
37,55,16,4734,0.30099999899999996,0.4810468672098688
5,125,16,644,0.0307,0.33804644440593196
28,69,16,3578,0.048799999000000004,0.44825695270117827
12,73,16,1502,0.310000002,0.3162369129924808
7,16,16,795,0.159899995,0.5411893543741457
67,48,16,8627,0.1734,0.29777670956066515
90,69,16,11638,0.303000003,0.36898532537597506
29,121,16,3760,0.106299996,0.3442892659923689
68,24,16,8733,0.256000012,0.41647149788688953
32,48,16,4077,0.049600001,0.26832053809406486
1,85,16,84,0.312000006,0.5060248869222339
31,74,16,3973,0.049699999,0.27712185652176974
21,95,16,2694,0.048799999000000004,0.2781973497845705
43,112,16,5571,0.023499999,0.43213368466268554
81,19,16,10418,0.07,0.44617952530247795
5,30,16,549,0.036499999,0.45510309277281835
57,71,16,7350,0.252000004,0.4864381713803537
46,65,16,5914,0.28099998800000003,0.4926679038084253
6,91,16,740,0.07,0.38777524529384544
44,25,16,5614,0.312999994,0.4453912503310173
19,89,16,2428,0.296000004,0.3933940184306866
26,99,16,3348,0.090899996,0.3278285662048223
59,1,16,7540,0.08519999699999999,0.5366757598070969
61,39,16,7838,0.0744,0.5357478585473758
88,100,16,11409,0.289999992,0.5161170666966937
10,9,16,1178,0.10989999800000001,0.5472316880334485
87,11,16,11190,0.079000004,0.40819223913789443
63,49,16,8108,0.22499999399999998,0.300562453106045
20,70,16,2539,0.039900001000000004,0.5319737604019762
59,101,16,7640,0.066699997,0.3133052605369054
19,18,16,2357,0.28099998800000003,0.405865181811248
53,33,16,6792,0.0283,0.4961324651962403
27,87,16,3466,0.31400001,0.408366624338384
64,78,16,8267,0.024,0.33205784031500196
6,87,16,736,0.303000003,0.46231387794842355
65,115,16,8434,0.046,0.2759740333099497
7,126,16,905,0.031399999,0.5437253371949426
63,74,16,8133,0.286000013,0.35700903969428893
14,14,16,1703,0.116700001,0.5041739256486776
62,117,16,8046,0.298999995,0.4145360262710366
14,35,16,1724,0.108499996,0.3238149955861915
90,96,16,11665,0.070699997,0.40874780718537873
46,115,16,5964,0.058499999000000004,0.38297859247366106
8,113,16,1022,0.0394,0.36370315634981165
96,3,16,12352,0.024,0.5429374818194909
16,64,16,2013,0.034200002,0.44115121236151233
77,68,16,9947,0.323000014,0.2977128391683058
9,76,16,1115,0.33300000399999996,0.3255492145003263
21,121,16,2720,0.154599994,0.49720127883370335
18,12,16,2221,0.268000007,0.36283014695648164
22,130,16,2859,0.104199998,0.5056124442157768
95,78,16,12297,0.309199989,0.3718342698861403
25,106,16,3225,0.09790000300000001,0.43921271291321434
30,130,16,3899,0.12129999699999999,0.48477177310699693
36,32,16,4581,0.155000001,0.44238558473514283
88,56,16,11365,0.118699998,0.29506717878259037
70,53,16,9022,0.07530000099999999,0.5379926400980738
93,101,16,12060,0.039099998999999996,0.36902471810338383
69,120,16,8959,0.042399999,0.35764805717908904
59,41,16,7580,0.067900002,0.2908624517251685
69,61,16,8900,0.062700003,0.324955734020396
57,31,16,7310,0.0196,0.5322449883822584
68,13,16,8722,0.033599999,0.48008833428309
7,100,16,879,0.1708,0.35266061062772147
21,49,16,2648,0.0286,0.28767972318907503
82,93,16,10622,0.128199995,0.3005491553746898
78,88,16,10097,0.072099999,0.5059906487020065
45,32,16,5751,0.110399999,0.4136955893684282
43,43,16,5502,0.0473,0.49751476319019994
81,81,16,10480,0.047499999,0.44985416228629294
100,23,16,12892,0.1461,0.26568494043190743
92,106,16,11935,0.291000009,0.2600710341713482
52,120,16,6749,0.077500001,0.4518944204472882
69,56,16,8895,0.0691,0.3888785411741342
75,43,16,9662,0.323000014,0.3456300807745386
87,48,16,11227,0.133200005,0.4469858847319181
89,16,16,11455,0.0229,0.4042720394694241
28,96,16,3605,0.11219999900000001,0.3880228096655774
74,99,16,9588,0.0735,0.5092651811033646
91,38,16,11737,0.050299998,0.30715973185625645
85,101,16,11020,0.307999998,0.3236066481038869
1,24,16,23,0.046500001,0.4105985123432616
52,110,16,6739,0.28499999600000003,0.48025271246652723
68,44,16,8753,0.069200002,0.4201981174148741
61,115,16,7914,0.303000003,0.2592547206640184
10,24,16,1193,0.078400001,0.3235554560014291
76,4,16,9753,0.066399999,0.3314439931991361
3,26,16,285,0.027899998999999998,0.3009858021404045
9,50,16,1089,0.042300001,0.46638015799036214
58,28,16,7437,0.0106,0.32303019275898204
60,96,16,7765,0.037300002,0.5315100057758447
67,16,16,8595,0.068300001,0.5153871549932503
87,12,16,11191,0.066799998,0.3599722953910111
76,94,16,9843,0.296000004,0.33203115260263305
58,118,16,7527,0.294,0.5174961992449736
95,90,16,12309,0.27700001,0.40165479785225466
27,28,16,3407,0.326999992,0.2986351994900015
89,38,16,11477,0.052499998,0.4067954386896462
45,55,16,5774,0.054499999,0.2919350206869362
83,50,16,10709,0.32069999,0.25962535850948354
10,111,16,1280,0.023800001,0.47834831621255824
63,96,16,8155,0.0199,0.44122325665501955
89,53,16,11492,0.08590000099999999,0.31469599297346507
27,127,16,3506,0.181199998,0.5029142880386771
1,63,16,62,0.294999987,0.35483669610121316
85,89,16,11008,0.103200004,0.28050537452803265
36,125,16,4674,0.091799997,0.28877933928954114
62,23,16,7952,0.270999998,0.5427294030801996
38,68,16,4877,0.048799999000000004,0.3058882401154921
20,123,16,2592,0.12380000199999999,0.2782367834100486
16,50,16,1999,0.042199999,0.2935089850695035
68,70,16,8779,0.312000006,0.44490582869981454
17,31,16,2110,0.174700007,0.38700235057644194
25,116,16,3235,0.038600001,0.4640725233712069
39,114,16,5053,0.037700001000000004,0.5414205499770307
5,53,16,572,0.036699999,0.39047227585090233
12,47,16,1476,0.127900004,0.5195915336089018
33,79,16,4238,0.10230000300000001,0.3763575749175917
65,16,16,8335,0.051399997999999995,0.45755260294053807
16,105,16,2054,0.0546,0.3839041165149919
64,17,16,8206,0.036899998999999996,0.4917702554150272
33,130,16,4289,0.080799997,0.47183502170998765
57,112,16,7391,0.300000012,0.523527455860058
58,117,16,7526,0.300000012,0.41001994569914085
21,25,16,2624,0.30399999,0.4706162676980683
68,48,16,8757,0.15590000199999998,0.36552067187883486
69,2,16,8841,0.059799999000000006,0.31737076243856577
90,2,16,11571,0.049800000999999997,0.27156055238270405
29,81,16,3720,0.28099998800000003,0.4322690122330568
84,54,16,10843,0.321999997,0.3496135642011261
52,21,16,6650,0.294999987,0.26184863368195727
30,78,16,3847,0.035,0.38909544049497685
73,50,16,9409,0.0517,0.2686069361284128
66,48,16,8497,0.215200007,0.26228846434813813
97,10,16,12489,0.061799999,0.25420170202066367
93,74,16,12033,0.305000007,0.4708248735642863
80,44,16,10313,0.319000006,0.44353115480695604
73,3,16,9362,0.09520000199999999,0.2813644523633555
81,60,16,10459,0.312999994,0.3859485093720017
91,16,16,11715,0.069399998,0.3924513965868397
49,127,16,6366,0.08919999699999999,0.4167368019191039
28,62,16,3571,0.12380000199999999,0.3941069149936245
83,93,16,10752,0.158000007,0.5273858582730049
14,117,16,1806,0.067299999,0.4729728458019777
28,19,16,3528,0.013999999999999999,0.2661005861306363
45,108,16,5827,0.056299999,0.5372848657659779
66,29,16,8478,0.308999985,0.4754427042470592
18,88,16,2297,0.319999993,0.4886558737931359
41,106,16,5305,0.051399997999999995,0.4625573172117307
4,26,16,415,0.026699999,0.34589134611281835
50,67,16,6436,0.256000012,0.3378576188834532
74,104,16,9593,0.071000002,0.5200888652151043
51,30,16,6529,0.062100000999999995,0.3007119034914825
38,59,16,4868,0.289999992,0.2684283020782557
68,111,16,8820,0.058699999,0.4567464993906402
97,89,16,12568,0.300000012,0.48853145083145366
45,83,16,5802,0.087800004,0.33713749046235825
15,98,16,1917,0.10180000199999999,0.37060403807037856
59,90,16,7629,0.282999992,0.28811732045091465
1,33,16,32,0.021199999,0.2796230997846739
41,56,16,5255,0.30399999,0.5270388739193683
66,22,16,8471,0.25900000300000003,0.43500025792403063
1,71,16,70,0.321999997,0.279928274125266
56,98,16,7247,0.039500002,0.41648201548215036
80,123,16,10392,0.10689999900000001,0.492633860041339
11,60,16,1359,0.300000012,0.29442249096186024
10,3,16,1172,0.27000001100000004,0.25575015826761
77,108,16,9987,0.037000000000000005,0.2948594907525417
62,98,16,8027,0.022500001000000002,0.4491475431783819
44,77,16,5666,0.049400002,0.35945859275186354
4,54,16,443,0.0361,0.41886156805776287
43,73,16,5532,0.055300000999999994,0.3273576289067142
3,58,16,317,0.305000007,0.490591093047417
37,35,16,4714,0.094599999,0.41525789383565426
13,65,16,1624,0.0678,0.3371118548786229
79,77,16,10216,0.0526,0.2838351247360519
72,119,16,9348,0.0392,0.4744126954932718
49,124,16,6363,0.0515,0.4012641791560955
71,100,16,9199,0.09269999699999999,0.2935897573554169
10,84,16,1253,0.335000008,0.516455389527146
80,119,16,10388,0.123199999,0.30973322244836915
57,84,16,7363,0.0581,0.4365656482013436
80,51,16,10320,0.31400001,0.3699831103697797
18,28,16,2237,0.14000000099999999,0.3346811862340981
4,92,16,481,0.046500001,0.44346494466547826
52,75,16,6704,0.127900004,0.5475884582949102
36,65,16,4614,0.1228,0.40760671529784975
44,45,16,5634,0.034400001,0.366939310978024
